mbpp_id,pass@1,pass@5,pass@10
754,0.0,0.0,0.0
755,0.9166666666666666,1.0,1.0
756,0.5833333333333334,0.9987373737373737,1.0
757,0.08333333333333337,0.41666666666666674,0.8333333333333334
758,0.0,0.0,0.0
759,0.5833333333333334,0.9987373737373737,1.0
760,0.2500000000000001,0.8409090909090909,1.0
761,0.0,0.0,0.0
762,0.41666666666666674,0.9734848484848485,1.0
763,0.0,0.0,0.0
764,0.6666666666666666,1.0,1.0
765,0.0,0.0,0.0
766,0.9166666666666666,1.0,1.0
767,0.08333333333333337,0.41666666666666674,0.8333333333333334
768,0.3333333333333335,0.9292929292929293,1.0
769,0.0,0.0,0.0
770,0.6666666666666666,1.0,1.0
771,0.5,0.9924242424242424,1.0
772,0.3333333333333335,0.9292929292929293,1.0
773,0.0,0.0,0.0
774,0.9166666666666666,1.0,1.0
775,0.16666666666666674,0.6818181818181819,0.9848484848484849
776,0.0,0.0,0.0
777,0.0,0.0,0.0
778,0.3333333333333335,0.9292929292929293,1.0
779,0.5,0.9924242424242424,1.0
780,0.08333333333333337,0.41666666666666674,0.8333333333333334
781,0.9166666666666666,1.0,1.0
782,0.2500000000000001,0.8409090909090909,1.0
783,0.3333333333333335,0.9292929292929293,1.0
784,0.08333333333333337,0.41666666666666674,0.8333333333333334
785,0.6666666666666666,1.0,1.0
786,0.9166666666666666,1.0,1.0
787,0.6666666666666666,1.0,1.0
788,0.41666666666666674,0.9734848484848485,1.0
789,1.0,1.0,1.0
790,0.16666666666666674,0.6818181818181819,0.9848484848484849
791,0.2500000000000001,0.8409090909090909,1.0
792,0.8333333333333333,1.0,1.0
793,0.8333333333333333,1.0,1.0
794,0.41666666666666674,0.9734848484848485,1.0
795,0.2500000000000001,0.8409090909090909,1.0
796,1.0,1.0,1.0
797,0.3333333333333335,0.9292929292929293,1.0
798,1.0,1.0,1.0
799,0.0,0.0,0.0
800,1.0,1.0,1.0
801,0.08333333333333337,0.41666666666666674,0.8333333333333334
802,0.16666666666666674,0.6818181818181819,0.9848484848484849
803,1.0,1.0,1.0
804,0.3333333333333335,0.9292929292929293,1.0
805,0.6666666666666666,1.0,1.0
806,0.41666666666666674,0.9734848484848485,1.0
807,1.0,1.0,1.0
808,0.9166666666666666,1.0,1.0
809,0.41666666666666674,0.9734848484848485,1.0
810,0.0,0.0,0.0
811,1.0,1.0,1.0
812,0.5833333333333334,0.9987373737373737,1.0
813,1.0,1.0,1.0
814,0.9166666666666666,1.0,1.0
815,0.08333333333333337,0.41666666666666674,0.8333333333333334
816,0.75,1.0,1.0
817,1.0,1.0,1.0
818,1.0,1.0,1.0
819,0.0,0.0,0.0
820,0.3333333333333335,0.9292929292929293,1.0
821,0.8333333333333333,1.0,1.0
822,0.41666666666666674,0.9734848484848485,1.0
823,0.5833333333333334,0.9987373737373737,1.0
824,1.0,1.0,1.0
825,0.9166666666666666,1.0,1.0
826,0.2500000000000001,0.8409090909090909,1.0
827,1.0,1.0,1.0
828,0.9166666666666666,1.0,1.0
829,0.3333333333333335,0.9292929292929293,1.0
830,0.3333333333333335,0.9292929292929293,1.0
831,0.5833333333333334,0.9987373737373737,1.0
832,0.41666666666666674,0.9734848484848485,1.0
833,1.0,1.0,1.0
834,0.08333333333333337,0.41666666666666674,0.8333333333333334
835,1.0,1.0,1.0
836,0.0,0.0,0.0
837,0.5,0.9924242424242424,1.0
838,0.0,0.0,0.0
839,1.0,1.0,1.0
840,0.0,0.0,0.0
841,1.0,1.0,1.0
842,0.16666666666666674,0.6818181818181819,0.9848484848484849
843,0.08333333333333337,0.41666666666666674,0.8333333333333334
844,0.0,0.0,0.0
845,0.6666666666666666,1.0,1.0
846,0.6666666666666666,1.0,1.0
847,0.8333333333333333,1.0,1.0
848,1.0,1.0,1.0
849,0.0,0.0,0.0
850,0.8333333333333333,1.0,1.0
851,0.0,0.0,0.0
852,1.0,1.0,1.0
853,0.0,0.0,0.0
854,0.08333333333333337,0.41666666666666674,0.8333333333333334
855,0.3333333333333335,0.9292929292929293,1.0
856,0.0,0.0,0.0
857,1.0,1.0,1.0
858,0.8333333333333333,1.0,1.0
859,0.0,0.0,0.0
860,0.8333333333333333,1.0,1.0
861,0.5,0.9924242424242424,1.0
862,0.9166666666666666,1.0,1.0
863,0.0,0.0,0.0
864,1.0,1.0,1.0
865,0.5833333333333334,0.9987373737373737,1.0
866,0.5,0.9924242424242424,1.0
867,0.0,0.0,0.0
868,0.41666666666666674,0.9734848484848485,1.0
869,0.5,0.9924242424242424,1.0
870,1.0,1.0,1.0
871,1.0,1.0,1.0
872,0.0,0.0,0.0
873,0.0,0.0,0.0
874,0.08333333333333337,0.41666666666666674,0.8333333333333334
875,0.16666666666666674,0.6818181818181819,0.9848484848484849
876,0.5833333333333334,0.9987373737373737,1.0
877,0.8333333333333333,1.0,1.0
878,0.41666666666666674,0.9734848484848485,1.0
879,0.75,1.0,1.0
880,0.0,0.0,0.0
881,0.0,0.0,0.0
882,0.16666666666666674,0.6818181818181819,0.9848484848484849
883,1.0,1.0,1.0
884,0.2500000000000001,0.8409090909090909,1.0
885,0.5833333333333334,0.9987373737373737,1.0
886,1.0,1.0,1.0
887,0.9166666666666666,1.0,1.0
888,0.75,1.0,1.0
889,1.0,1.0,1.0
890,0.08333333333333337,0.41666666666666674,0.8333333333333334
891,1.0,1.0,1.0
892,0.8333333333333333,1.0,1.0
893,0.0,0.0,0.0
894,0.9166666666666666,1.0,1.0
895,0.9166666666666666,1.0,1.0
896,1.0,1.0,1.0
897,0.16666666666666674,0.6818181818181819,0.9848484848484849
898,0.0,0.0,0.0
899,0.2500000000000001,0.8409090909090909,1.0
900,0.2500000000000001,0.8409090909090909,1.0
901,0.16666666666666674,0.6818181818181819,0.9848484848484849
902,0.16666666666666674,0.6818181818181819,0.9848484848484849
903,0.0,0.0,0.0
904,1.0,1.0,1.0
905,0.2500000000000001,0.8409090909090909,1.0
906,0.0,0.0,0.0
907,0.0,0.0,0.0
908,0.0,0.0,0.0
909,0.08333333333333337,0.41666666666666674,0.8333333333333334
910,0.0,0.0,0.0
911,0.3333333333333335,0.9292929292929293,1.0
912,0.0,0.0,0.0
913,0.5833333333333334,0.9987373737373737,1.0
914,0.0,0.0,0.0
915,0.08333333333333337,0.41666666666666674,0.8333333333333334
916,0.0,0.0,0.0
917,0.16666666666666674,0.6818181818181819,0.9848484848484849
918,0.0,0.0,0.0
919,1.0,1.0,1.0
920,0.0,0.0,0.0
921,0.5833333333333334,0.9987373737373737,1.0
922,0.08333333333333337,0.41666666666666674,0.8333333333333334
923,0.08333333333333337,0.41666666666666674,0.8333333333333334
924,1.0,1.0,1.0
925,0.2500000000000001,0.8409090909090909,1.0
926,0.0,0.0,0.0
927,0.0,0.0,0.0
928,0.41666666666666674,0.9734848484848485,1.0
929,1.0,1.0,1.0
930,0.75,1.0,1.0
931,0.8333333333333333,1.0,1.0
932,0.2500000000000001,0.8409090909090909,1.0
933,0.9166666666666666,1.0,1.0
934,0.0,0.0,0.0
935,1.0,1.0,1.0
936,0.0,0.0,0.0
937,0.8333333333333333,1.0,1.0
938,0.0,0.0,0.0
939,0.08333333333333337,0.41666666666666674,0.8333333333333334
940,0.3333333333333335,0.9292929292929293,1.0
941,0.8333333333333333,1.0,1.0
942,0.9166666666666666,1.0,1.0
943,0.5833333333333334,0.9987373737373737,1.0
944,0.0,0.0,0.0
945,1.0,1.0,1.0
946,0.5,0.9924242424242424,1.0
947,0.8333333333333333,1.0,1.0
948,1.0,1.0,1.0
949,0.0,0.0,0.0
950,0.0,0.0,0.0
951,0.0,0.0,0.0
952,0.16666666666666674,0.6818181818181819,0.9848484848484849
953,0.0,0.0,0.0
954,0.5,0.9924242424242424,1.0
955,0.8333333333333333,1.0,1.0
956,0.16666666666666674,0.6818181818181819,0.9848484848484849
957,0.0,0.0,0.0
958,0.9166666666666666,1.0,1.0
959,0.0,0.0,0.0
960,0.08333333333333337,0.41666666666666674,0.8333333333333334
961,0.8333333333333333,1.0,1.0
962,0.9166666666666666,1.0,1.0
963,0.08333333333333337,0.41666666666666674,0.8333333333333334
964,1.0,1.0,1.0
965,0.5,0.9924242424242424,1.0
966,0.8333333333333333,1.0,1.0
967,0.08333333333333337,0.41666666666666674,0.8333333333333334
968,0.0,0.0,0.0
969,0.0,0.0,0.0
970,1.0,1.0,1.0
971,0.0,0.0,0.0
972,0.41666666666666674,0.9734848484848485,1.0
973,0.8333333333333333,1.0,1.0
974,0.5833333333333334,0.9987373737373737,1.0
