mbpp_id,run_01_pass,run_02_pass,run_03_pass,run_04_pass,run_05_pass,run_06_pass,run_07_pass,run_08_pass,run_09_pass,run_10_pass,run_11_pass,run_12_pass
542,True,True,True,True,True,True,True,True,True,True,True,True
543,True,True,True,True,True,True,True,True,True,True,True,True
544,True,False,True,True,True,True,True,True,False,False,True,True
545,False,False,False,False,False,False,False,False,False,False,False,False
546,False,False,False,False,False,False,False,False,False,False,False,False
547,False,False,False,False,False,False,False,False,False,False,False,False
548,True,True,True,True,True,True,True,False,True,True,True,True
549,True,True,True,True,False,True,True,True,True,True,True,True
550,False,True,True,True,True,True,True,False,True,True,False,False
551,True,True,True,True,True,True,True,True,True,True,True,True
552,False,False,False,False,False,False,False,False,False,False,False,False
553,False,True,False,False,False,False,False,False,False,False,False,False
554,False,False,False,False,False,False,False,False,False,False,False,False
555,True,False,True,False,False,False,True,False,True,False,False,False
556,False,False,False,False,False,False,False,False,False,False,False,True
557,True,True,True,True,True,True,True,True,True,True,True,True
558,False,True,True,True,True,False,True,False,False,False,False,True
559,False,False,True,False,False,False,False,True,True,False,False,False
560,True,True,True,True,False,True,True,True,True,True,False,True
561,False,False,False,False,False,False,False,False,False,False,False,False
562,False,False,False,True,True,False,False,True,False,False,True,True
563,True,True,False,False,False,False,False,False,False,False,True,False
564,True,True,False,False,True,True,False,True,True,True,False,True
565,True,True,True,False,True,True,True,True,True,True,True,True
566,True,True,True,True,True,True,True,True,True,True,True,True
567,True,True,True,True,True,True,True,True,True,True,True,True
568,True,True,True,True,True,True,True,True,False,True,False,False
569,True,True,True,False,True,True,True,False,True,True,True,True
570,False,False,False,False,False,False,False,False,False,False,False,False
571,False,False,False,False,False,False,False,False,False,False,False,False
572,False,False,False,False,False,False,False,False,False,False,False,False
573,True,True,False,False,False,True,True,True,True,False,False,False
574,False,False,False,False,False,False,False,False,False,False,False,False
575,False,False,False,False,False,False,False,False,False,False,False,False
576,False,False,True,False,False,False,False,False,False,False,True,False
577,True,False,True,True,False,False,True,True,True,True,True,False
578,True,False,True,False,False,False,False,False,False,False,True,True
579,False,False,False,True,False,True,False,True,True,True,True,False
580,False,False,False,False,False,False,False,False,False,False,False,False
581,False,True,False,False,False,False,False,False,True,False,True,False
582,True,True,True,True,True,True,True,True,True,True,True,True
583,True,False,True,True,True,True,False,True,True,False,True,False
584,False,False,False,False,False,False,False,False,False,False,False,False
585,True,False,False,False,False,True,True,True,False,True,True,False
586,False,False,False,False,False,True,False,False,False,False,False,False
587,True,True,True,True,True,True,True,True,True,True,True,True
588,True,True,False,True,True,True,True,True,True,True,True,True
589,True,False,False,False,False,False,False,False,False,True,False,True
590,False,False,False,False,False,False,False,False,False,False,False,False
591,True,True,True,True,True,True,True,True,True,True,True,True
592,False,False,False,False,False,False,False,False,False,False,False,False
593,False,True,False,False,True,False,True,False,False,False,False,False
594,True,False,False,False,False,False,False,False,False,False,False,False
595,False,False,False,False,False,False,False,True,False,False,False,False
596,True,True,True,True,True,True,True,True,True,True,True,True
597,False,False,False,False,False,False,False,False,False,False,False,False
598,True,True,True,True,True,True,True,True,True,False,True,True
599,True,True,True,True,True,True,True,True,True,True,True,True
600,True,True,True,True,True,False,True,True,True,True,False,False
601,False,True,False,False,False,False,False,False,False,False,True,False
602,False,False,False,False,False,False,False,False,False,False,False,False
603,False,False,False,False,False,False,False,False,False,False,False,False
604,True,True,True,True,True,True,True,True,True,True,True,True
605,True,True,True,True,True,True,False,True,True,True,True,True
606,True,True,True,True,False,True,True,True,True,True,True,True
607,False,True,False,False,True,True,False,False,True,True,True,False
608,False,False,False,False,False,False,False,False,False,False,False,False
609,False,False,False,False,False,False,False,False,False,False,False,False
610,True,False,False,True,True,False,True,True,True,True,True,True
611,False,False,False,True,False,False,False,False,False,False,False,False
612,False,False,False,False,False,False,False,False,False,False,False,False
613,True,False,True,False,True,False,True,True,True,True,True,False
614,True,True,True,True,True,True,True,True,True,True,True,True
615,False,False,True,True,False,True,False,False,True,True,False,False
616,True,True,True,True,True,True,True,True,True,True,True,True
617,False,False,False,False,False,False,False,False,False,False,False,False
618,True,True,True,False,False,True,True,True,False,True,True,True
619,False,False,False,False,False,False,False,False,False,False,False,False
620,False,True,False,False,True,False,False,False,False,False,False,False
621,False,True,True,False,False,True,False,False,False,True,False,True
622,True,False,False,False,False,False,False,False,False,False,False,False
623,True,True,True,True,True,True,True,True,False,True,True,True
624,True,True,True,True,True,True,True,True,False,True,True,True
625,True,True,True,True,True,True,True,True,True,True,True,True
626,False,False,False,False,False,False,False,False,False,False,False,False
627,False,False,True,False,False,False,False,True,False,False,False,False
628,False,True,True,True,True,True,False,True,True,True,True,True
629,False,False,False,False,False,False,False,False,False,False,False,False
630,False,False,False,False,False,False,True,False,True,False,False,False
631,False,True,False,False,False,False,False,False,False,False,False,False
632,True,True,True,False,True,False,True,True,True,True,False,True
633,False,False,True,True,False,False,False,False,False,False,False,False
634,True,True,True,False,False,True,True,True,False,True,False,False
635,True,True,True,False,True,True,True,False,True,True,False,True
636,False,False,False,False,False,False,False,False,False,False,False,False
637,True,True,True,True,False,True,True,False,True,True,True,True
638,False,False,False,False,False,False,False,False,False,False,False,False
639,True,False,True,False,True,True,False,True,False,True,True,True
640,False,False,False,False,False,False,False,False,False,False,False,False
641,False,False,False,False,False,True,False,False,False,False,True,True
642,False,False,False,False,False,False,False,False,False,False,False,False
643,False,True,False,False,False,True,False,False,True,True,False,False
644,False,False,False,False,False,True,True,True,False,True,True,False
645,True,True,True,False,True,True,False,True,True,False,True,False
646,False,False,False,False,False,False,False,False,False,False,False,False
647,False,False,False,False,False,False,False,False,False,True,False,False
648,True,False,True,False,True,True,True,False,True,True,True,True
649,True,False,False,False,True,False,False,True,True,True,False,True
650,False,True,False,False,False,False,True,False,False,True,False,False
651,False,False,False,True,False,False,False,False,False,False,True,False
652,False,False,False,False,False,False,False,False,False,False,False,False
653,True,True,True,True,True,True,True,True,True,True,True,True
654,True,True,True,True,True,True,True,True,True,True,True,True
655,True,True,True,True,True,True,True,True,True,True,True,True
656,False,False,False,False,False,False,False,False,False,False,False,False
657,False,False,False,False,False,False,True,True,False,False,False,False
658,True,True,True,True,True,True,False,True,True,True,False,False
659,False,False,False,False,False,False,False,False,False,False,False,False
660,True,False,False,False,False,False,False,False,False,False,False,False
661,False,False,False,False,False,False,False,False,False,False,False,False
662,False,True,True,True,True,False,False,True,True,False,False,True
663,False,False,False,False,False,False,False,False,False,True,False,False
664,False,True,False,False,False,False,False,False,False,True,True,True
665,False,False,False,True,False,False,False,False,False,True,False,False
666,True,True,True,True,True,True,True,True,True,True,True,True
667,True,False,True,False,True,False,True,False,True,True,False,False
668,False,False,False,False,False,False,False,False,False,False,False,False
669,False,True,True,True,False,False,True,True,False,False,True,True
670,False,True,False,False,False,True,False,True,False,False,False,False
671,False,False,False,False,False,False,False,False,False,False,False,False
672,True,True,True,True,True,True,True,True,True,True,True,True
673,True,True,True,True,True,True,True,True,True,True,True,True
674,True,False,True,False,True,True,False,True,False,True,True,True
675,True,False,False,True,True,False,True,True,False,True,True,False
676,True,True,True,True,True,True,True,True,True,True,True,False
677,False,False,False,False,False,False,False,False,False,False,False,False
678,True,True,True,True,True,True,True,False,True,True,True,True
679,True,False,False,True,True,True,True,True,True,True,True,False
680,False,False,True,False,True,False,False,False,False,True,False,True
681,True,True,True,True,True,True,True,True,True,False,True,True
682,True,True,True,True,True,True,True,True,True,True,True,True
683,True,True,True,True,False,False,True,True,True,True,True,True
684,False,False,False,False,False,False,False,False,False,False,False,False
685,False,False,False,False,False,False,True,True,True,False,True,False
686,True,True,True,False,False,True,False,True,False,False,False,False
687,True,True,True,True,True,True,True,True,True,True,True,True
688,True,True,True,True,False,True,False,True,True,True,True,True
689,False,False,False,False,False,True,False,False,False,False,False,False
690,False,False,False,True,False,True,True,True,True,False,True,False
691,True,True,True,True,False,True,False,True,True,True,True,True
692,True,False,True,False,False,False,False,False,False,False,True,False
693,True,True,True,True,True,True,True,True,True,True,True,True
694,True,False,False,False,False,True,False,False,False,False,False,False
695,False,False,False,False,True,False,True,False,False,False,False,False
696,False,False,False,False,False,False,False,False,False,False,False,False
697,True,True,True,True,True,True,True,True,True,True,True,True
698,True,True,True,True,True,True,True,True,True,True,True,True
699,False,False,False,False,False,False,True,False,False,False,False,False
700,True,True,True,False,True,True,True,True,True,True,True,True
701,True,True,True,True,True,True,True,True,True,True,True,True
702,False,False,False,False,False,False,False,False,False,False,False,False
703,True,True,True,True,True,True,True,True,True,True,True,True
704,False,True,False,True,True,True,False,False,False,False,True,False
705,True,True,True,True,True,False,True,True,False,True,True,True
706,False,False,False,False,False,True,False,False,False,False,False,False
707,True,True,True,False,False,True,True,True,False,True,False,False
708,False,False,False,False,False,False,False,False,False,False,False,False
709,False,False,False,False,False,False,False,False,False,False,False,False
710,True,False,True,False,True,True,True,True,False,True,True,True
711,False,True,False,True,False,False,True,False,False,False,False,False
712,False,False,False,False,False,False,False,False,False,False,False,False
713,False,True,True,True,True,False,False,False,False,True,False,False
714,False,False,False,False,False,False,False,False,False,False,False,False
715,True,True,True,True,True,True,True,True,True,True,True,True
716,True,True,True,True,True,True,True,True,True,True,True,True
717,False,False,False,False,False,False,False,False,False,False,False,False
718,True,True,True,True,True,True,True,True,True,True,True,True
719,True,False,False,False,False,False,True,False,True,False,True,False
720,False,True,False,True,True,True,True,True,True,True,True,True
721,False,False,False,False,False,False,False,False,False,False,False,False
722,False,False,False,False,False,False,False,False,False,False,False,False
723,True,True,False,False,True,True,True,False,True,True,True,True
724,True,True,False,True,True,True,True,True,True,True,False,True
725,True,True,True,True,True,True,True,True,True,True,False,True
726,True,True,True,True,True,True,True,True,True,False,True,False
727,True,True,True,True,True,True,True,True,True,True,True,True
728,True,True,True,False,True,True,True,True,True,True,True,True
729,True,True,True,True,True,True,True,True,False,False,True,True
730,True,True,False,True,True,True,True,True,True,True,False,True
731,True,False,False,False,False,False,True,False,False,False,False,False
732,True,True,True,True,True,True,True,True,True,True,True,True
733,True,True,True,True,True,True,True,True,False,True,True,False
734,False,False,False,False,False,False,True,False,False,False,False,False
735,False,False,False,False,False,False,False,False,False,False,False,False
736,True,True,True,True,True,True,True,True,True,True,True,True
737,True,True,True,True,True,True,False,False,False,True,True,True
738,False,False,False,False,False,False,False,False,False,False,False,False
739,False,False,False,False,True,False,False,False,True,False,False,True
740,True,False,False,True,False,True,True,False,True,True,True,True
741,True,True,True,True,True,True,True,False,True,True,True,True
742,True,True,True,False,False,True,True,False,False,True,False,True
743,False,False,False,False,False,False,False,False,False,False,False,False
744,True,True,True,True,True,True,True,True,True,True,False,True
745,False,False,False,True,False,True,True,True,True,False,True,False
746,False,False,False,False,False,False,False,False,False,False,False,False
747,True,False,False,True,True,True,False,False,False,False,False,False
748,False,False,True,False,False,False,False,False,False,False,False,False
749,True,True,True,False,True,False,False,True,True,True,True,True
750,True,True,True,True,True,True,True,True,True,True,True,True
751,False,False,False,False,False,True,False,False,True,False,True,False
752,False,False,False,True,False,True,False,False,False,False,False,False
753,True,True,True,False,True,False,True,False,False,True,True,False
754,False,False,False,False,False,False,False,False,False,False,False,False
755,True,True,True,True,True,True,True,True,False,True,True,True
756,False,True,True,False,False,True,True,False,True,False,True,True
757,False,False,False,False,False,True,False,False,False,False,False,False
758,False,False,False,False,False,False,False,False,False,False,False,False
759,False,True,True,True,False,True,False,True,True,True,False,False
760,False,False,True,False,False,False,True,False,False,False,False,True
761,False,False,False,False,False,False,False,False,False,False,False,False
762,True,True,True,False,False,False,False,False,False,False,True,True
763,False,False,False,False,False,False,False,False,False,False,False,False
764,False,True,True,False,True,True,True,False,True,True,True,False
765,False,False,False,False,False,False,False,False,False,False,False,False
766,True,True,True,True,True,True,True,True,True,False,True,True
767,False,False,True,False,False,False,False,False,False,False,False,False
768,False,False,False,False,True,False,True,True,False,False,False,True
769,False,False,False,False,False,False,False,False,False,False,False,False
770,False,True,True,False,True,True,True,False,False,True,True,True
771,True,False,False,False,True,True,False,False,True,True,False,True
772,True,True,False,False,False,False,False,False,True,False,True,False
773,False,False,False,False,False,False,False,False,False,False,False,False
774,True,True,True,True,True,False,True,True,True,True,True,True
775,False,False,True,True,False,False,False,False,False,False,False,False
776,False,False,False,False,False,False,False,False,False,False,False,False
777,False,False,False,False,False,False,False,False,False,False,False,False
778,False,False,True,False,False,False,True,False,False,True,True,False
779,True,False,True,False,False,True,True,False,True,False,False,True
780,False,False,False,False,False,False,False,True,False,False,False,False
781,True,False,True,True,True,True,True,True,True,True,True,True
782,False,False,False,False,True,False,True,False,False,True,False,False
783,True,False,False,False,False,False,True,False,False,True,False,True
784,False,False,False,False,False,False,False,False,False,True,False,False
785,False,False,True,False,False,True,True,True,True,True,True,True
786,True,True,True,True,True,True,True,True,True,False,True,True
787,True,False,True,False,True,True,True,False,True,False,True,True
788,False,False,True,False,False,True,False,False,True,False,True,True
789,True,True,True,True,True,True,True,True,True,True,True,True
790,False,False,False,False,False,False,True,False,False,False,False,True
791,True,False,True,False,False,False,False,False,True,False,False,False
792,True,True,True,True,True,True,True,False,True,True,True,False
793,True,True,False,True,True,True,True,False,True,True,True,True
794,False,False,False,False,True,True,False,True,True,False,False,True
795,False,True,False,False,False,False,True,False,False,True,False,False
796,True,True,True,True,True,True,True,True,True,True,True,True
797,False,False,False,False,True,False,True,True,False,False,True,False
798,True,True,True,True,True,True,True,True,True,True,True,True
799,False,False,False,False,False,False,False,False,False,False,False,False
800,True,True,True,True,True,True,True,True,True,True,True,True
801,False,True,False,False,False,False,False,False,False,False,False,False
802,True,False,False,False,True,False,False,False,False,False,False,False
803,True,True,True,True,True,True,True,True,True,True,True,True
804,False,True,False,False,False,True,False,False,False,True,True,False
805,False,False,False,True,True,True,True,True,False,True,True,True
806,True,False,True,True,False,True,True,False,False,False,False,False
807,True,True,True,True,True,True,True,True,True,True,True,True
808,True,True,True,True,True,True,True,True,False,True,True,True
809,True,False,False,False,True,True,False,False,False,False,True,True
810,False,False,False,False,False,False,False,False,False,False,False,False
811,True,True,True,True,True,True,True,True,True,True,True,True
812,True,True,True,False,True,False,True,True,True,False,False,False
813,True,True,True,True,True,True,True,True,True,True,True,True
814,True,True,False,True,True,True,True,True,True,True,True,True
815,False,False,False,False,False,False,False,True,False,False,False,False
816,True,False,True,False,True,True,True,True,True,True,False,True
817,True,True,True,True,True,True,True,True,True,True,True,True
818,True,True,True,True,True,True,True,True,True,True,True,True
819,False,False,False,False,False,False,False,False,False,False,False,False
820,False,True,False,False,False,False,True,True,False,False,True,False
821,True,True,True,True,True,False,True,True,False,True,True,True
822,True,False,True,False,True,False,False,False,True,False,True,False
823,False,True,False,False,True,False,True,True,True,True,True,False
824,True,True,True,True,True,True,True,True,True,True,True,True
825,True,True,True,True,True,True,True,True,True,True,True,False
826,False,True,False,True,False,False,False,False,False,False,True,False
827,True,True,True,True,True,True,True,True,True,True,True,True
828,True,True,True,True,True,True,True,True,False,True,True,True
829,False,True,False,True,True,False,False,False,True,False,False,False
830,True,True,True,False,False,True,False,False,False,False,False,False
831,False,False,False,False,True,True,False,True,True,True,True,True
832,False,False,False,True,False,True,True,True,True,False,False,False
833,True,True,True,True,True,True,True,True,True,True,True,True
834,False,False,False,False,True,False,False,False,False,False,False,False
835,True,True,True,True,True,True,True,True,True,True,True,True
836,False,False,False,False,False,False,False,False,False,False,False,False
837,True,True,True,False,False,True,True,False,False,True,False,False
838,False,False,False,False,False,False,False,False,False,False,False,False
839,True,True,True,True,True,True,True,True,True,True,True,True
840,False,False,False,False,False,False,False,False,False,False,False,False
841,True,True,True,True,True,True,True,True,True,True,True,True
842,False,True,False,True,False,False,False,False,False,False,False,False
843,False,False,True,False,False,False,False,False,False,False,False,False
844,False,False,False,False,False,False,False,False,False,False,False,False
845,True,True,True,False,False,False,True,True,True,False,True,True
846,False,True,True,True,True,False,True,False,True,True,False,True
847,False,True,True,True,True,False,True,True,True,True,True,True
848,True,True,True,True,True,True,True,True,True,True,True,True
849,False,False,False,False,False,False,False,False,False,False,False,False
850,True,True,True,False,False,True,True,True,True,True,True,True
851,False,False,False,False,False,False,False,False,False,False,False,False
852,True,True,True,True,True,True,True,True,True,True,True,True
853,False,False,False,False,False,False,False,False,False,False,False,False
854,True,False,False,False,False,False,False,False,False,False,False,False
855,True,True,True,False,True,False,False,False,False,False,False,False
856,False,False,False,False,False,False,False,False,False,False,False,False
857,True,True,True,True,True,True,True,True,True,True,True,True
858,True,False,True,True,True,True,True,True,False,True,True,True
859,False,False,False,False,False,False,False,False,False,False,False,False
860,True,True,True,False,True,True,False,True,True,True,True,True
861,True,True,True,False,True,False,True,True,False,False,False,False
862,True,True,True,True,True,True,True,True,False,True,True,True
863,False,False,False,False,False,False,False,False,False,False,False,False
864,True,True,True,True,True,True,True,True,True,True,True,True
865,False,True,False,True,True,True,True,True,True,False,False,False
866,True,False,True,True,True,False,False,True,True,False,False,False
867,False,False,False,False,False,False,False,False,False,False,False,False
868,True,True,False,False,False,False,True,True,False,False,False,True
869,False,True,False,False,True,True,False,False,True,True,False,True
870,True,True,True,True,True,True,True,True,True,True,True,True
871,True,True,True,True,True,True,True,True,True,True,True,True
872,False,False,False,False,False,False,False,False,False,False,False,False
873,False,False,False,False,False,False,False,False,False,False,False,False
874,False,False,False,False,False,True,False,False,False,False,False,False
875,False,False,True,True,False,False,False,False,False,False,False,False
876,True,True,False,False,True,False,True,True,False,False,True,True
877,True,True,True,True,False,True,True,True,False,True,True,True
878,False,False,False,True,False,True,True,False,False,False,True,True
879,True,False,True,True,True,True,True,True,True,False,True,False
880,False,False,False,False,False,False,False,False,False,False,False,False
881,False,False,False,False,False,False,False,False,False,False,False,False
882,False,False,False,True,False,False,False,False,False,True,False,False
883,True,True,True,True,True,True,True,True,True,True,True,True
884,True,False,False,False,False,False,False,False,True,False,True,False
885,True,True,False,True,True,True,False,False,True,False,False,True
886,True,True,True,True,True,True,True,True,True,True,True,True
887,True,True,True,True,True,True,True,True,True,True,True,False
888,True,True,False,False,True,True,False,True,True,True,True,True
889,True,True,True,True,True,True,True,True,True,True,True,True
890,False,False,False,False,False,False,False,False,True,False,False,False
891,True,True,True,True,True,True,True,True,True,True,True,True
892,True,True,True,True,True,True,True,False,True,False,True,True
893,False,False,False,False,False,False,False,False,False,False,False,False
894,False,True,True,True,True,True,True,True,True,True,True,True
895,True,True,True,False,True,True,True,True,True,True,True,True
896,True,True,True,True,True,True,True,True,True,True,True,True
897,False,False,True,False,False,False,False,False,True,False,False,False
898,False,False,False,False,False,False,False,False,False,False,False,False
899,False,False,True,False,False,False,False,False,True,False,True,False
900,False,False,False,False,False,False,True,False,True,False,True,False
901,False,False,False,False,False,True,False,False,False,False,True,False
902,False,False,True,False,False,False,False,False,False,True,False,False
903,False,False,False,False,False,False,False,False,False,False,False,False
904,True,True,True,True,True,True,True,True,True,True,True,True
905,True,False,False,False,False,False,False,False,False,True,False,True
906,False,False,False,False,False,False,False,False,False,False,False,False
907,False,False,False,False,False,False,False,False,False,False,False,False
908,False,False,False,False,False,False,False,False,False,False,False,False
909,False,False,False,False,False,False,True,False,False,False,False,False
910,False,False,False,False,False,False,False,False,False,False,False,False
911,True,False,False,False,False,True,False,True,False,True,False,False
912,False,False,False,False,False,False,False,False,False,False,False,False
913,True,True,False,True,False,True,True,True,False,False,False,True
914,False,False,False,False,False,False,False,False,False,False,False,False
915,False,False,False,False,False,False,False,False,True,False,False,False
916,False,False,False,False,False,False,False,False,False,False,False,False
917,False,False,False,False,False,False,False,True,False,False,False,True
918,False,False,False,False,False,False,False,False,False,False,False,False
919,True,True,True,True,True,True,True,True,True,True,True,True
920,False,False,False,False,False,False,False,False,False,False,False,False
921,False,False,True,False,True,True,True,True,False,True,True,False
922,False,False,False,True,False,False,False,False,False,False,False,False
923,False,False,False,False,False,False,False,True,False,False,False,False
924,True,True,True,True,True,True,True,True,True,True,True,True
925,False,False,False,True,False,False,False,False,True,True,False,False
926,False,False,False,False,False,False,False,False,False,False,False,False
927,False,False,False,False,False,False,False,False,False,False,False,False
928,True,False,True,False,True,False,False,True,False,False,True,False
929,True,True,True,True,True,True,True,True,True,True,True,True
930,True,True,False,True,False,True,True,True,True,True,False,True
931,True,True,True,True,True,False,False,True,True,True,True,True
932,True,False,True,False,False,False,True,False,False,False,False,False
933,True,True,False,True,True,True,True,True,True,True,True,True
934,False,False,False,False,False,False,False,False,False,False,False,False
935,True,True,True,True,True,True,True,True,True,True,True,True
936,False,False,False,False,False,False,False,False,False,False,False,False
937,True,True,True,False,True,True,False,True,True,True,True,True
938,False,False,False,False,False,False,False,False,False,False,False,False
939,False,True,False,False,False,False,False,False,False,False,False,False
940,False,False,False,True,False,False,True,True,False,True,False,False
941,True,True,True,True,True,False,True,True,True,True,True,False
942,True,True,False,True,True,True,True,True,True,True,True,True
943,False,False,False,True,False,True,True,False,True,True,True,True
944,False,False,False,False,False,False,False,False,False,False,False,False
945,True,True,True,True,True,True,True,True,True,True,True,True
946,False,True,False,True,True,False,True,False,False,True,False,True
947,False,True,True,True,True,True,False,True,True,True,True,True
948,True,True,True,True,True,True,True,True,True,True,True,True
949,False,False,False,False,False,False,False,False,False,False,False,False
950,False,False,False,False,False,False,False,False,False,False,False,False
951,False,False,False,False,False,False,False,False,False,False,False,False
952,False,False,False,False,False,False,False,False,False,True,False,True
953,False,False,False,False,False,False,False,False,False,False,False,False
954,False,True,False,True,True,False,False,True,True,True,False,False
955,True,True,True,True,False,True,True,True,True,True,True,False
956,False,False,False,True,False,False,False,True,False,False,False,False
957,False,False,False,False,False,False,False,False,False,False,False,False
958,True,True,True,True,True,True,True,False,True,True,True,True
959,False,False,False,False,False,False,False,False,False,False,False,False
960,True,False,False,False,False,False,False,False,False,False,False,False
961,False,True,True,True,True,True,True,False,True,True,True,True
962,True,True,True,True,True,True,True,True,True,False,True,True
963,False,False,False,False,False,True,False,False,False,False,False,False
964,True,True,True,True,True,True,True,True,True,True,True,True
965,True,False,True,True,True,True,False,False,False,False,False,True
966,True,True,False,True,True,True,True,False,True,True,True,True
967,False,False,False,False,False,True,False,False,False,False,False,False
968,False,False,False,False,False,False,False,False,False,False,False,False
969,False,False,False,False,False,False,False,False,False,False,False,False
970,True,True,True,True,True,True,True,True,True,True,True,True
971,False,False,False,False,False,False,False,False,False,False,False,False
972,False,True,False,False,True,False,False,False,True,True,True,False
973,True,True,True,True,True,True,True,True,False,True,False,True
974,False,True,True,True,True,False,True,False,False,True,False,True
